event,time,gender,age,became_member_on,income,reward,difficulty,duration,offer_type,is_viewed,web_channel,mobile_channel,social_channel
transaction,576,M,18,20171010,67000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,504,M,18,20171010,67000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,270,M,18,20171010,67000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,408,M,18,20171010,67000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
transaction,144,M,45,20180203,82000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,624,M,45,20180203,82000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,282,M,45,20180203,82000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,528,F,42,20170529,56000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,168,F,42,20170529,56000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,630,F,42,20170529,56000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,528,F,42,20170529,56000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,390,F,42,20170529,56000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,420,M,40,20170504,63000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,594,M,40,20170504,63000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,168,M,40,20170504,63000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,66,M,40,20170504,63000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,480,M,71,20160706,73000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,84,M,71,20160706,73000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,528,M,71,20160706,73000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,78,M,77,20171002,75000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,372,M,77,20171002,75000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,582,F,43,20151212,55000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,378,F,43,20151212,55000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,378,F,43,20151212,55000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,318,M,72,20140126,66000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,612,M,60,20161204,38000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,372,M,60,20161204,38000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,120,M,60,20161204,38000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,540,M,60,20161204,38000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,24,F,70,20160325,56000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,198,F,70,20160325,56000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,420,F,70,20160325,56000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,420,F,70,20160325,56000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,630,F,70,20160325,56000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,432,F,57,20161029,92000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,540,F,57,20161029,92000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,696,F,57,20161029,92000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,396,F,57,20161029,92000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,18,F,57,20161029,92000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,714,M,52,20180408,62000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,492,M,52,20180408,62000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,684,F,28,20160804,71000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,192,F,28,20160804,71000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,426,F,28,20160804,71000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,54,F,28,20160804,71000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,336,M,51,20170131,75000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,42,M,51,20170131,75000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,174,M,51,20170131,75000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,588,F,81,20141108,50000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,588,F,81,20141108,50000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,186,F,81,20141108,50000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,354,F,75,20171111,34000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,504,F,75,20171111,34000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,504,F,75,20171111,34000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
transaction,570,F,49,20180104,50000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,342,F,49,20180104,50000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,192,F,49,20180104,50000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,84,F,49,20180104,50000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,438,F,49,20180104,50000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,24,F,63,20160124,36000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,570,F,63,20160124,36000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,594,F,63,20160124,36000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,474,F,63,20160124,36000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,474,F,63,20160124,36000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,438,F,46,20151209,68000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,438,F,46,20151209,68000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,150,M,63,20140131,68000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,576,M,63,20140131,68000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,198,M,63,20140131,68000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,468,M,63,20140131,68000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,546,M,71,20160426,60000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,204,M,71,20160426,60000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,96,M,71,20160426,60000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,204,F,65,20180323,81000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,546,F,65,20180323,81000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,66,M,23,20150215,42000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,522,M,23,20150215,42000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,606,M,23,20150215,42000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,342,M,23,20150215,42000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,270,M,23,20150215,42000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,408,F,66,20160229,115000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,234,F,66,20160229,115000.0,0.0,0.0,3.0,informational,0.0,0,1,1
transaction,102,F,43,20140512,69000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,456,F,43,20140512,69000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,576,F,43,20140512,69000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
transaction,312,M,40,20171114,39000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,408,M,40,20171114,39000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,30,M,40,20171114,39000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,426,F,65,20180602,96000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,222,M,71,20180615,97000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,540,M,71,20180615,97000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,66,M,71,20180615,97000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,540,M,71,20180615,97000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,408,O,54,20161013,59000.0,3.0,7.0,7.0,discount,0.0,1,1,1
offer completed,408,O,54,20161013,59000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,174,O,54,20161013,59000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,660,F,45,20170902,62000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,234,M,79,20160511,33000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,522,M,79,20160511,33000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,612,M,79,20160511,33000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
offer completed,216,M,79,20160511,33000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,144,F,34,20171205,62000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,516,F,34,20171205,62000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,696,F,34,20171205,62000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,420,F,34,20171205,62000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,468,F,63,20171029,79000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,228,F,63,20171029,79000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,372,F,63,20171029,79000.0,2.0,10.0,10.0,discount,0.0,1,1,1
transaction,42,M,26,20130930,56000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,522,M,26,20130930,56000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,606,M,26,20130930,56000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,354,M,26,20130930,56000.0,0.0,0.0,3.0,informational,0.0,0,1,1
transaction,216,M,26,20130930,56000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,348,F,61,20170902,98000.0,3.0,7.0,7.0,discount,0.0,1,1,1
transaction,114,F,61,20170902,98000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,576,F,61,20170902,98000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,576,F,61,20170902,98000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,0,F,58,20170204,86000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,576,F,58,20170204,86000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,246,F,58,20170204,86000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,594,F,57,20151107,111000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,318,F,57,20151107,111000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,594,F,57,20151107,111000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,78,F,74,20151212,92000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,438,F,74,20151212,92000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,288,F,74,20151212,92000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,438,F,74,20151212,92000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,36,M,91,20150911,40000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,534,M,91,20150911,40000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,432,M,91,20150911,40000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
transaction,600,M,91,20150911,40000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,660,M,19,20180707,30000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,210,M,19,20180707,30000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,456,M,19,20180707,30000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,78,M,19,20180707,30000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,210,F,90,20160310,93000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,600,F,90,20160310,93000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,432,F,70,20170802,107000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,378,F,70,20170802,107000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,660,F,70,20170802,107000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,114,F,70,20170802,107000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,540,F,64,20170929,95000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,402,F,64,20170929,95000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,432,M,65,20180717,36000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,132,M,65,20180717,36000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,642,M,65,20180717,36000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,300,F,57,20170808,54000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,138,M,43,20180126,86000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,696,M,70,20160827,59000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,408,M,70,20160827,59000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,138,M,70,20160827,59000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,354,M,60,20180529,38000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,174,M,60,20180529,38000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
offer completed,342,F,49,20160722,74000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,36,F,49,20160722,74000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,510,F,49,20160722,74000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,510,F,49,20160722,74000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,588,M,60,20171116,67000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,120,M,60,20171116,67000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,588,M,60,20171116,67000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,588,M,60,20171116,67000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,378,M,60,20171116,67000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,648,M,63,20160619,83000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,342,M,63,20160619,83000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,54,M,63,20160619,83000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,522,M,63,20160619,83000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,72,F,25,20171230,36000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,588,F,25,20171230,36000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,66,F,77,20171112,63000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,186,F,77,20171112,63000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,198,M,57,20170611,110000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,618,M,57,20170611,110000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,408,M,57,20170611,110000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,342,M,57,20170611,110000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,72,M,57,20170611,110000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,108,F,49,20170408,57000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,444,F,49,20170408,57000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,534,F,49,20170408,57000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,390,F,49,20170408,57000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,528,F,48,20171002,72000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,414,F,48,20171002,72000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,18,F,48,20171002,72000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,174,F,48,20171002,72000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,414,F,48,20171002,72000.0,10.0,10.0,7.0,bogo,0.0,0,1,1
offer completed,324,F,67,20151013,38000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,60,F,67,20151013,38000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,516,F,67,20151013,38000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,360,F,67,20151013,38000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,582,F,67,20151013,38000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,30,M,29,20180317,61000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,600,M,29,20180317,61000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,666,F,86,20180109,100000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,66,F,72,20180124,75000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,612,F,72,20180124,75000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,186,F,72,20180124,75000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,534,F,72,20180124,75000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,282,F,62,20160613,107000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,456,F,62,20160613,107000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,480,F,62,20171225,79000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,558,F,62,20171225,79000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,120,F,62,20171225,79000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,480,F,62,20171225,79000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,78,F,74,20160114,91000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,582,F,74,20160114,91000.0,3.0,7.0,7.0,discount,0.0,1,1,1
offer completed,210,F,74,20160114,91000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,438,F,74,20160114,91000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,54,F,37,20160211,79000.0,5.0,20.0,10.0,discount,1.0,1,0,0
transaction,486,F,37,20160211,79000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,378,F,37,20160211,79000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,582,F,37,20160211,79000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,126,M,28,20180702,66000.0,3.0,7.0,7.0,discount,0.0,1,1,1
transaction,684,M,28,20180702,66000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,174,M,28,20180702,66000.0,5.0,5.0,5.0,bogo,0.0,1,1,1
transaction,342,M,32,20180503,53000.0,0.0,0.0,3.0,informational,0.0,0,1,1
transaction,552,M,32,20180503,53000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,228,M,32,20180503,53000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,366,M,68,20171115,64000.0,3.0,7.0,7.0,discount,0.0,1,1,1
transaction,564,M,68,20171115,64000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
transaction,180,M,40,20151207,62000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,534,M,40,20151207,62000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,378,M,40,20151207,62000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,378,M,69,20140109,69000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,354,M,69,20140109,69000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,696,M,69,20140109,69000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,516,M,69,20140109,69000.0,0.0,0.0,3.0,informational,1.0,0,1,1
transaction,60,M,69,20140109,69000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,594,M,61,20180521,49000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,438,M,61,20180521,49000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,258,M,33,20150125,55000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,354,M,33,20150125,55000.0,0.0,0.0,4.0,informational,1.0,1,1,0
offer completed,60,M,33,20150125,55000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,588,F,84,20170810,100000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,588,F,84,20170810,100000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,66,F,84,20170810,100000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,246,F,84,20170810,100000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,216,F,73,20170807,57000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,156,F,73,20170807,57000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,510,F,73,20170807,57000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,384,F,73,20170807,57000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,6,O,55,20171022,80000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,516,O,55,20171022,80000.0,0.0,0.0,4.0,informational,1.0,1,1,0
transaction,186,O,55,20171022,80000.0,0.0,0.0,3.0,informational,1.0,0,1,1
offer completed,336,O,55,20171022,80000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,468,F,65,20160824,80000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,42,F,65,20160824,80000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,342,F,65,20160824,80000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,192,F,65,20160824,80000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,180,F,53,20180122,62000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,576,F,53,20180122,62000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,408,F,53,20180122,62000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,576,F,53,20180122,62000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
offer completed,180,F,53,20180122,62000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,576,M,29,20171020,41000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,12,F,57,20160805,70000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,552,F,57,20160805,70000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
offer completed,60,F,69,20151009,61000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,588,F,69,20151009,61000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,432,M,81,20170825,65000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,432,M,81,20170825,65000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,216,M,59,20171026,35000.0,2.0,10.0,7.0,discount,1.0,1,1,0
transaction,576,M,59,20171026,35000.0,0.0,0.0,4.0,informational,0.0,1,1,0
offer completed,576,M,59,20171026,35000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,420,M,59,20171026,35000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,204,M,70,20170903,37000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,576,M,70,20170903,37000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,480,M,70,20170903,37000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,372,M,20,20150822,58000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,174,M,20,20150822,58000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,600,M,20,20150822,58000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,474,M,20,20150822,58000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,516,M,53,20170830,49000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,18,M,53,20170830,49000.0,0.0,0.0,3.0,informational,0.0,0,1,1
offer completed,270,F,62,20160103,82000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,150,F,62,20160103,82000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,522,F,62,20160103,82000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,696,M,53,20171213,58000.0,3.0,7.0,7.0,discount,1.0,1,1,1
transaction,102,M,53,20171213,58000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,204,M,53,20171213,58000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
transaction,384,M,53,20171213,58000.0,10.0,10.0,7.0,bogo,1.0,0,1,1
offer completed,474,M,82,20180521,91000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,228,M,82,20180521,91000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,564,M,82,20180521,91000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,78,M,82,20180521,91000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,528,M,57,20180428,49000.0,3.0,7.0,7.0,discount,1.0,1,1,1
offer completed,138,M,57,20180428,49000.0,2.0,10.0,7.0,discount,0.0,1,1,0
offer completed,426,M,57,20180428,49000.0,10.0,10.0,5.0,bogo,0.0,1,1,1
offer completed,426,M,57,20180428,49000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
transaction,426,M,42,20180525,43000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,264,M,42,20180525,43000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,24,M,42,20180525,43000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
offer completed,588,M,63,20140921,95000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,30,M,63,20140921,95000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,432,M,63,20140921,95000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,636,M,27,20171202,47000.0,0.0,0.0,4.0,informational,0.0,1,1,0
transaction,348,M,27,20171202,47000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,438,M,27,20171202,47000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,270,M,27,20171202,47000.0,2.0,10.0,10.0,discount,1.0,1,1,1
offer completed,642,M,52,20170506,68000.0,5.0,20.0,10.0,discount,1.0,1,0,0
offer completed,126,M,52,20170506,68000.0,2.0,10.0,7.0,discount,1.0,1,1,0
offer completed,234,M,52,20170506,68000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
offer completed,348,M,52,20170506,68000.0,5.0,5.0,7.0,bogo,1.0,1,1,0
offer completed,552,M,52,20170506,68000.0,5.0,5.0,5.0,bogo,1.0,1,1,1
transaction,84,F,42,20180312,69000.0,5.0,20.0,10.0,discount,0.0,1,0,0
transaction,672,F,42,20180312,69000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,432,F,42,20180312,69000.0,2.0,10.0,10.0,discount,1.0,1,1,1
transaction,354,M,69,20160501,47000.0,5.0,20.0,10.0,discount,0.0,1,0,0
offer completed,690,M,69,20160501,47000.0,2.0,10.0,7.0,discount,0.0,1,1,0
transaction,558,M,69,20160501,47000.0,10.0,10.0,5.0,bogo,1.0,1,1,1
transaction,408,M,69,20160501,47000.0,5.0,5.0,7.0,bogo,0.0,1,1,0
